"","species","Longitude","Latitude","occ","coords.x1","coords.x2"
"8961","Lutjanus Griseus",-60.7944281821147,9.65181248165027,0,-60.7944281821147,9.65181248165027
"8991","Lutjanus Griseus",-85.6140544583826,18.1066734393773,0,-85.6140544583826,18.1066734393773
"9031","Lutjanus Griseus",-82.1134302895519,21.9118818401485,0,-82.1134302895519,21.9118818401485
"9061","Lutjanus Griseus",-78.077096193259,31.4156339027777,0,-78.077096193259,31.4156339027777
"9071","Lutjanus Griseus",-73.7021775285372,12.7467606202491,0,-73.7021775285372,12.7467606202491
"9091","Lutjanus Griseus",-85.6113086543944,18.9461848537577,0,-85.6113086543944,18.9461848537577
"9101","Lutjanus Griseus",-96.1074426902388,25.3471485188101,0,-96.1074426902388,25.3471485188101
"9111","Lutjanus Griseus",-93.8507669228907,28.5941752379031,0,-93.8507669228907,28.5941752379031
"9121","Lutjanus Griseus",-66.5894736122171,16.9284176252826,0,-66.5894736122171,16.9284176252826
"9161","Lutjanus Griseus",-78.1416205736047,24.6739367755706,0,-78.1416205736047,24.6739367755706
"9191","Lutjanus Griseus",-67.740884038497,15.2829454195943,0,-67.740884038497,15.2829454195943
"9261","Lutjanus Griseus",-82.8480198722076,11.3717556986355,0,-82.8480198722076,11.3717556986355
"9271","Lutjanus Griseus",-69.8366163302617,29.7209975869299,0,-69.8366163302617,29.7209975869299
"9341","Lutjanus Griseus",-70.3742812684615,21.1804948070003,0,-70.3742812684615,21.1804948070003
"9351","Lutjanus Griseus",-46.1280615151381,-0.333596997482758,0,-46.1280615151381,-0.333596997482758
"9411","Lutjanus Griseus",-66.6085072772935,14.9259209413953,0,-66.6085072772935,14.9259209413953
"9421","Lutjanus Griseus",-72.3552407587218,14.8215622955557,0,-72.3552407587218,14.8215622955557
"9481","Lutjanus Griseus",-97.3472468196648,21.2865952616276,0,-97.3472468196648,21.2865952616276
"9541","Lutjanus Griseus",-63.9374893067313,14.6560840314305,0,-63.9374893067313,14.6560840314305
"9591","Lutjanus Griseus",-74.5467725274087,19.7224042006902,0,-74.5467725274087,19.7224042006902
"9611","Lutjanus Griseus",-44.5115060947426,-24.5913683959711,0,-44.5115060947426,-24.5913683959711
"9711","Lutjanus Griseus",-82.2600870628786,22.601402122782,0,-82.2600870628786,22.601402122782
"9761","Lutjanus Griseus",-64.65404337248,26.8881350546554,0,-64.65404337248,26.8881350546554
"9791","Lutjanus Griseus",-68.7121315920948,21.9734641032598,0,-68.7121315920948,21.9734641032598
"9831","Lutjanus Griseus",-66.2616927577873,26.9041753691659,0,-66.2616927577873,26.9041753691659
"9851","Lutjanus Griseus",-85.7059602183749,29.7244392620435,0,-85.7059602183749,29.7244392620435
"9901","Lutjanus Griseus",-76.4898289637898,11.5192493271402,0,-76.4898289637898,11.5192493271402
"9921","Lutjanus Griseus",-47.8271546628591,0.587628351878138,0,-47.8271546628591,0.587628351878138
"9971","Lutjanus Griseus",-96.0023377092656,23.8899127842458,0,-96.0023377092656,23.8899127842458
"10001","Lutjanus Griseus",-74.2780761245276,26.2931151545219,0,-74.2780761245276,26.2931151545219
"10021","Lutjanus Griseus",-43.727096491722,-27.152556054168,0,-43.727096491722,-27.152556054168
"10041","Lutjanus Griseus",-70.758930007186,14.212707650016,0,-70.758930007186,14.212707650016
"10121","Lutjanus Griseus",-47.938189134463,0.0905421330348588,0,-47.938189134463,0.0905421330348588
"10151","Lutjanus Griseus",-46.5893364665847,-0.818933080235489,0,-46.5893364665847,-0.818933080235489
"10171","Lutjanus Griseus",-47.1336214605369,-28.5009133355782,0,-47.1336214605369,-28.5009133355782
"10191","Lutjanus Griseus",-69.74830503117,22.9307031609672,0,-69.74830503117,22.9307031609672
"10201","Lutjanus Griseus",-65.4943364481674,35.1117996298367,0,-65.4943364481674,35.1117996298367
"10211","Lutjanus Griseus",-40.2799691170394,-1.71946323195104,0,-40.2799691170394,-1.71946323195104
"10251","Lutjanus Griseus",-91.2543341033891,23.670366305853,0,-91.2543341033891,23.670366305853
"10261","Lutjanus Griseus",-67.6813369055816,23.2765444564513,0,-67.6813369055816,23.2765444564513
"10301","Lutjanus Griseus",-73.3251231827161,17.2814297634495,0,-73.3251231827161,17.2814297634495
"10331","Lutjanus Griseus",-82.4469302862213,10.8074230778447,0,-82.4469302862213,10.8074230778447
"10341","Lutjanus Griseus",-38.1826700389857,-1.48208587316208,0,-38.1826700389857,-1.48208587316208
"10361","Lutjanus Griseus",-63.2913569739219,13.8799477581557,0,-63.2913569739219,13.8799477581557
"10381","Lutjanus Griseus",-93.2355455467428,27.8687090687764,0,-93.2355455467428,27.8687090687764
"10401","Lutjanus Griseus",-88.9561132448101,30.1365951594131,0,-88.9561132448101,30.1365951594131
"1048","Lutjanus Griseus",-73.9106590263155,37.026855812974,0,-73.9106590263155,37.026855812974
"1049","Lutjanus Griseus",-62.189691488082,14.0759297120852,0,-62.189691488082,14.0759297120852
"1054","Lutjanus Griseus",-87.5395448059318,22.1964323198996,0,-87.5395448059318,22.1964323198996
"1057","Lutjanus Griseus",-69.0454918072971,33.9026496432396,0,-69.0454918072971,33.9026496432396
"1063","Lutjanus Griseus",-77.4990553045891,30.3581426258591,0,-77.4990553045891,30.3581426258591
"1066","Lutjanus Griseus",-90.3198732665401,21.8591614432445,0,-90.3198732665401,21.8591614432445
"1067","Lutjanus Griseus",-74.9276438539483,14.178611511277,0,-74.9276438539483,14.178611511277
"1072","Lutjanus Griseus",-85.9437372464042,28.9874058770701,0,-85.9437372464042,28.9874058770701
"1074","Lutjanus Griseus",-72.2174074188902,17.7100343261654,0,-72.2174074188902,17.7100343261654
"1076","Lutjanus Griseus",-80.6686166188252,28.2614510823183,0,-80.6686166188252,28.2614510823183
"1077","Lutjanus Griseus",-64.7956055299611,14.8203100453492,0,-64.7956055299611,14.8203100453492
"1079","Lutjanus Griseus",-59.9722675692805,12.699396953141,0,-59.9722675692805,12.699396953141
"1080","Lutjanus Griseus",-78.55888805237,20.8060606780916,0,-78.55888805237,20.8060606780916
"1085","Lutjanus Griseus",-64.4458590337811,27.4978069900348,0,-64.4458590337811,27.4978069900348
"1086","Lutjanus Griseus",-36.4303503605337,-3.96733577107534,0,-36.4303503605337,-3.96733577107534
"1090","Lutjanus Griseus",-91.1375274123998,20.8682430956473,0,-91.1375274123998,20.8682430956473
"1091","Lutjanus Griseus",-86.6738343417516,26.4474629276712,0,-86.6738343417516,26.4474629276712
"1096","Lutjanus Griseus",-74.2995262356947,33.3753760675605,0,-74.2995262356947,33.3753760675605
"1100","Lutjanus Griseus",-64.0722995741292,23.7519635604741,0,-64.0722995741292,23.7519635604741
"1103","Lutjanus Griseus",-76.2626296654157,25.7657502505516,0,-76.2626296654157,25.7657502505516
"1105","Lutjanus Griseus",-84.7987033561688,18.2924911406428,0,-84.7987033561688,18.2924911406428
"1106","Lutjanus Griseus",-66.6335421547665,34.7924320999301,0,-66.6335421547665,34.7924320999301
"1109","Lutjanus Griseus",-84.4784204957265,17.2172770642658,0,-84.4784204957265,17.2172770642658
"1113","Lutjanus Griseus",-36.0603720810995,-15.7117164147808,0,-36.0603720810995,-15.7117164147808
"1115","Lutjanus Griseus",-40.7969063129346,-27.0642406636789,0,-40.7969063129346,-27.0642406636789
"1116","Lutjanus Griseus",-79.95576874494,24.9145843889277,0,-79.95576874494,24.9145843889277
"1119","Lutjanus Griseus",-79.903473290371,11.3604987921057,0,-79.903473290371,11.3604987921057
"1120","Lutjanus Griseus",-79.3539548564093,12.6893235420083,0,-79.3539548564093,12.6893235420083
"1128","Lutjanus Griseus",-40.5319419491043,-1.70578992851631,0,-40.5319419491043,-1.70578992851631
"1129","Lutjanus Griseus",-63.5721356376466,29.448107456384,0,-63.5721356376466,29.448107456384
"1135","Lutjanus Griseus",-66.6984995400787,22.9926533332947,0,-66.6984995400787,22.9926533332947
"1139","Lutjanus Griseus",-59.2222221739977,12.6028266655251,0,-59.2222221739977,12.6028266655251
"1142","Lutjanus Griseus",-87.7423443443436,22.205785509192,0,-87.7423443443436,22.205785509192
"1143","Lutjanus Griseus",-73.8545571821448,39.8434348942613,0,-73.8545571821448,39.8434348942613
"1144","Lutjanus Griseus",-44.2106904969595,1.78724940864477,0,-44.2106904969595,1.78724940864477
"1147","Lutjanus Griseus",-67.8512930719895,24.0266379695927,0,-67.8512930719895,24.0266379695927
"1148","Lutjanus Griseus",-65.0499287389983,26.4726257479335,0,-65.0499287389983,26.4726257479335
"1149","Lutjanus Griseus",-73.9320866332589,12.5712757527617,0,-73.9320866332589,12.5712757527617
"1155","Lutjanus Griseus",-56.5409616666689,6.93050227504135,0,-56.5409616666689,6.93050227504135
"1156","Lutjanus Griseus",-85.5073168499314,21.0849011621851,0,-85.5073168499314,21.0849011621851
"1159","Lutjanus Griseus",-87.4444525481685,26.3095868192647,0,-87.4444525481685,26.3095868192647
"1163","Lutjanus Griseus",-37.1716228466586,-15.3844569888034,0,-37.1716228466586,-15.3844569888034
"1164","Lutjanus Griseus",-45.8894501137684,2.96949316394105,0,-45.8894501137684,2.96949316394105
"1167","Lutjanus Griseus",-67.3007678893245,14.3985398323829,0,-67.3007678893245,14.3985398323829
"1172","Lutjanus Griseus",-74.0721919271743,38.7297877515113,0,-74.0721919271743,38.7297877515113
"1173","Lutjanus Griseus",-79.8842156011432,12.598357582629,0,-79.8842156011432,12.598357582629
"1174","Lutjanus Griseus",-42.2942820851684,-24.6898871015913,0,-42.2942820851684,-24.6898871015913
"1175","Lutjanus Griseus",-93.1806582316625,25.3247813218325,0,-93.1806582316625,25.3247813218325
"1176","Lutjanus Griseus",-71.5664513718543,27.4217458564456,0,-71.5664513718543,27.4217458564456
"1177","Lutjanus Griseus",-70.9813476822852,13.9298911300524,0,-70.9813476822852,13.9298911300524
"1180","Lutjanus Griseus",-44.9642037004058,-26.6965628407124,0,-44.9642037004058,-26.6965628407124
"1181","Lutjanus Griseus",-88.7269485573157,21.9370132441277,0,-88.7269485573157,21.9370132441277
"1184","Lutjanus Griseus",-40.7798422460737,-2.71483912218288,0,-40.7798422460737,-2.71483912218288
"1187","Lutjanus Griseus",-71.6487290469972,39.9090466759662,0,-71.6487290469972,39.9090466759662
"1190","Lutjanus Griseus",-70.4635512991421,33.6950673332395,0,-70.4635512991421,33.6950673332395
"1191","Lutjanus Griseus",-75.0785732387459,27.030440777858,0,-75.0785732387459,27.030440777858
"1192","Lutjanus Griseus",-70.8542425814503,31.981034170154,0,-70.8542425814503,31.981034170154
"1194","Lutjanus Griseus",-80.7387770991541,32.0350236104746,0,-80.7387770991541,32.0350236104746
"1197","Lutjanus Griseus",-87.8495536753586,27.617708198015,0,-87.8495536753586,27.617708198015
"1200","Lutjanus Griseus",-79.303605690482,12.1672149127982,0,-79.303605690482,12.1672149127982
"1203","Lutjanus Griseus",-89.1195373361912,25.9520364377591,0,-89.1195373361912,25.9520364377591
"1204","Lutjanus Griseus",-60.9285602533566,12.2321079735053,0,-60.9285602533566,12.2321079735053
"1209","Lutjanus Griseus",-86.7871529540614,29.9162088988256,0,-86.7871529540614,29.9162088988256
"1215","Lutjanus Griseus",-45.6663734341636,-28.6063419198301,0,-45.6663734341636,-28.6063419198301
"1223","Lutjanus Griseus",-94.572376947669,27.339123729249,0,-94.572376947669,27.339123729249
"1224","Lutjanus Griseus",-84.7517045540134,20.7401799210821,0,-84.7517045540134,20.7401799210821
"1234","Lutjanus Griseus",-76.0651804795701,18.2144654854154,0,-76.0651804795701,18.2144654854154
"1237","Lutjanus Griseus",-84.0953313407239,15.9578991947198,0,-84.0953313407239,15.9578991947198
"1240","Lutjanus Griseus",-90.6659387494511,23.294087317069,0,-90.6659387494511,23.294087317069
"1246","Lutjanus Griseus",-93.5496095070727,25.3953680920284,0,-93.5496095070727,25.3953680920284
"1253","Lutjanus Griseus",-65.744362429365,19.1008742308172,0,-65.744362429365,19.1008742308172
"1254","Lutjanus Griseus",-85.5239116558653,27.3989068676162,0,-85.5239116558653,27.3989068676162
"1259","Lutjanus Griseus",-38.860574794998,-22.3984517788591,0,-38.860574794998,-22.3984517788591
"1270","Lutjanus Griseus",-58.0561820269984,9.21928066044377,0,-58.0561820269984,9.21928066044377
"1276","Lutjanus Griseus",-92.3372613205783,26.4214300447036,0,-92.3372613205783,26.4214300447036
"1277","Lutjanus Griseus",-84.6081848785719,16.5656612472388,0,-84.6081848785719,16.5656612472388
"1278","Lutjanus Griseus",-93.0918832635104,20.0296513528996,0,-93.0918832635104,20.0296513528996
"1283","Lutjanus Griseus",-83.5735897286198,23.276923155508,0,-83.5735897286198,23.276923155508
"1286","Lutjanus Griseus",-79.1985926714001,11.4147188956853,0,-79.1985926714001,11.4147188956853
"1288","Lutjanus Griseus",-92.792701493633,28.2344083960446,0,-92.792701493633,28.2344083960446
"1296","Lutjanus Griseus",-71.4056942057141,9.78609855463895,0,-71.4056942057141,9.78609855463895
"1302","Lutjanus Griseus",-47.8730235432955,2.05092840260777,0,-47.8730235432955,2.05092840260777
"1305","Lutjanus Griseus",-46.4813887660676,-0.594675883312462,0,-46.4813887660676,-0.594675883312462
"1306","Lutjanus Griseus",-41.6618673302469,-27.5695537098388,0,-41.6618673302469,-27.5695537098388
"1307","Lutjanus Griseus",-67.9340974766438,29.9995867610398,0,-67.9340974766438,29.9995867610398
"1311","Lutjanus Griseus",-67.8110737393673,13.1391871120887,0,-67.8110737393673,13.1391871120887
"1312","Lutjanus Griseus",-52.3396074417738,7.78007199072164,0,-52.3396074417738,7.78007199072164
"1313","Lutjanus Griseus",-72.9699264857234,40.188537592726,0,-72.9699264857234,40.188537592726
"1315","Lutjanus Griseus",-77.0893456284704,33.013553598871,0,-77.0893456284704,33.013553598871
"1324","Lutjanus Griseus",-76.623384936025,33.7342697639022,0,-76.623384936025,33.7342697639022
"1328","Lutjanus Griseus",-75.4032329199537,21.3378427236403,0,-75.4032329199537,21.3378427236403
"1329","Lutjanus Griseus",-66.3294764973167,27.2169674446453,0,-66.3294764973167,27.2169674446453
"1336","Lutjanus Griseus",-75.2218036414632,16.6446809469266,0,-75.2218036414632,16.6446809469266
"1340","Lutjanus Griseus",-59.1562482542158,8.57165430574238,0,-59.1562482542158,8.57165430574238
"1342","Lutjanus Griseus",-67.4519421006247,13.1639207522558,0,-67.4519421006247,13.1639207522558
"1350","Lutjanus Griseus",-85.251135743251,28.580200102883,0,-85.251135743251,28.580200102883
"1353","Lutjanus Griseus",-40.2158300132562,-23.9042222838375,0,-40.2158300132562,-23.9042222838375
"1354","Lutjanus Griseus",-78.850437365144,17.4779456522208,0,-78.850437365144,17.4779456522208
"1357","Lutjanus Griseus",-65.0634921606753,26.9095197474341,0,-65.0634921606753,26.9095197474341
"1361","Lutjanus Griseus",-67.531191460959,35.2571706817682,0,-67.531191460959,35.2571706817682
"1366","Lutjanus Griseus",-68.6913058249783,35.0878719826277,0,-68.6913058249783,35.0878719826277
"1368","Lutjanus Griseus",-40.8676418893811,0.0714169788436081,0,-40.8676418893811,0.0714169788436081
"1371","Lutjanus Griseus",-86.9293068313065,21.5259604051127,0,-86.9293068313065,21.5259604051127
"1377","Lutjanus Griseus",-75.3340916028795,34.9949993246078,0,-75.3340916028795,34.9949993246078
"1379","Lutjanus Griseus",-54.6796399473502,7.92262628588427,0,-54.6796399473502,7.92262628588427
"1380","Lutjanus Griseus",-62.556195045496,14.1215534160361,0,-62.556195045496,14.1215534160361
"1383","Lutjanus Griseus",-79.636766254777,18.2195368117664,0,-79.636766254777,18.2195368117664
"1388","Lutjanus Griseus",-62.280768132304,13.720239462541,0,-62.280768132304,13.720239462541
"1389","Lutjanus Griseus",-68.9581646311228,28.5755812399669,0,-68.9581646311228,28.5755812399669
"1390","Lutjanus Griseus",-71.3140172108036,36.7416652442004,0,-71.3140172108036,36.7416652442004
"1392","Lutjanus Griseus",-37.3972466518428,-20.7910687438067,0,-37.3972466518428,-20.7910687438067
"1398","Lutjanus Griseus",-80.7452497150135,29.1386185931616,0,-80.7452497150135,29.1386185931616
"1411","Lutjanus Griseus",-67.8259212389743,14.114533428301,0,-67.8259212389743,14.114533428301
"1412","Lutjanus Griseus",-94.247094776236,18.598880622238,0,-94.247094776236,18.598880622238
"1414","Lutjanus Griseus",-69.2139138724834,33.2583867170281,0,-69.2139138724834,33.2583867170281
"1421","Lutjanus Griseus",-47.4613765741465,-0.21474366147455,0,-47.4613765741465,-0.21474366147455
"1431","Lutjanus Griseus",-70.0803172114693,22.3725417000987,0,-70.0803172114693,22.3725417000987
"1433","Lutjanus Griseus",-88.315671000847,26.3447025167858,0,-88.315671000847,26.3447025167858
"1434","Lutjanus Griseus",-46.6516485191623,-26.8202997963573,0,-46.6516485191623,-26.8202997963573
"1436","Lutjanus Griseus",-70.4570441595852,28.2378627471925,0,-70.4570441595852,28.2378627471925
"1438","Lutjanus Griseus",-89.508232139817,29.0235420663294,0,-89.508232139817,29.0235420663294
"1444","Lutjanus Griseus",-63.63082285394,21.0104082872643,0,-63.63082285394,21.0104082872643
"1445","Lutjanus Griseus",-84.0511489550664,24.2916807831448,0,-84.0511489550664,24.2916807831448
"1448","Lutjanus Griseus",-66.7886362492849,33.4182734303592,0,-66.7886362492849,33.4182734303592
"1452","Lutjanus Griseus",-71.3789700527243,25.2744657612902,0,-71.3789700527243,25.2744657612902
"1458","Lutjanus Griseus",-91.9385951553205,25.921786714835,0,-91.9385951553205,25.921786714835
"1460","Lutjanus Griseus",-60.0133255147289,14.6224303167072,0,-60.0133255147289,14.6224303167072
"1461","Lutjanus Griseus",-81.3720938312586,13.8422172685833,0,-81.3720938312586,13.8422172685833
"1463","Lutjanus Griseus",-77.8715761054301,17.7633480425962,0,-77.8715761054301,17.7633480425962
"1466","Lutjanus Griseus",-79.8376036710555,9.89566684771452,0,-79.8376036710555,9.89566684771452
"1469","Lutjanus Griseus",-60.5359592270778,16.4932726751205,0,-60.5359592270778,16.4932726751205
"1470","Lutjanus Griseus",-80.2515020654524,32.0712636418059,0,-80.2515020654524,32.0712636418059
"1472","Lutjanus Griseus",-71.8033733001685,24.6362218014641,0,-71.8033733001685,24.6362218014641
"1473","Lutjanus Griseus",-76.2314706608502,16.0224005558295,0,-76.2314706608502,16.0224005558295
"1474","Lutjanus Griseus",-94.4729568131673,19.713248940066,0,-94.4729568131673,19.713248940066
"1478","Lutjanus Griseus",-65.3247872116094,15.0644726520017,0,-65.3247872116094,15.0644726520017
"1479","Lutjanus Griseus",-84.3692721546135,25.4448528145856,0,-84.3692721546135,25.4448528145856
"1481","Lutjanus Griseus",-74.9858477080862,19.3994876245899,0,-74.9858477080862,19.3994876245899
"1482","Lutjanus Griseus",-68.6157986237574,31.7130106429364,0,-68.6157986237574,31.7130106429364
"1485","Lutjanus Griseus",-34.6444309189626,-11.4449393939571,0,-34.6444309189626,-11.4449393939571
"1487","Lutjanus Griseus",-77.5268589309373,23.5608036713591,0,-77.5268589309373,23.5608036713591
"1488","Lutjanus Griseus",-84.333090924561,19.9190731956729,0,-84.333090924561,19.9190731956729
"1495","Lutjanus Griseus",-77.8177950226127,13.7382303449112,0,-77.8177950226127,13.7382303449112
"1498","Lutjanus Griseus",-68.9037900962783,38.5516140233697,0,-68.9037900962783,38.5516140233697
"1499","Lutjanus Griseus",-70.7615796705782,37.1418303028013,0,-70.7615796705782,37.1418303028013
"1501","Lutjanus Griseus",-95.8356508093701,19.5618038570566,0,-95.8356508093701,19.5618038570566
"1502","Lutjanus Griseus",-83.8570940321837,16.9880694399356,0,-83.8570940321837,16.9880694399356
"1503","Lutjanus Griseus",-75.1151800128778,26.306229434708,0,-75.1151800128778,26.306229434708
"1505","Lutjanus Griseus",-69.7437570962507,27.8251773161002,0,-69.7437570962507,27.8251773161002
"1507","Lutjanus Griseus",-72.1513082595332,36.2747240949429,0,-72.1513082595332,36.2747240949429
"1509","Lutjanus Griseus",-68.9355920895143,40.4259995462968,0,-68.9355920895143,40.4259995462968
"1511","Lutjanus Griseus",-36.8345871948586,-17.2597287591961,0,-36.8345871948586,-17.2597287591961
"1516","Lutjanus Griseus",-62.7023523192699,17.4111049239307,0,-62.7023523192699,17.4111049239307
"1518","Lutjanus Griseus",-77.9451335990692,14.1916764867605,0,-77.9451335990692,14.1916764867605
"1520","Lutjanus Griseus",-68.472699857832,34.294508573254,0,-68.472699857832,34.294508573254
"1521","Lutjanus Griseus",-39.3773069608534,-26.461589689554,0,-39.3773069608534,-26.461589689554
"1523","Lutjanus Griseus",-69.7384233369406,31.1867076255616,0,-69.7384233369406,31.1867076255616
"1530","Lutjanus Griseus",-76.3178659403168,28.5383093591707,0,-76.3178659403168,28.5383093591707
"1532","Lutjanus Griseus",-57.3306489735771,8.85760010249223,0,-57.3306489735771,8.85760010249223
"1535","Lutjanus Griseus",-76.85289961662,32.013038905223,0,-76.85289961662,32.013038905223
"1536","Lutjanus Griseus",-81.9281168519686,26.5835034652002,0,-81.9281168519686,26.5835034652002
"1545","Lutjanus Griseus",-70.9703732796005,14.7139751753568,0,-70.9703732796005,14.7139751753568
"1550","Lutjanus Griseus",-72.7793361647982,12.685237376753,0,-72.7793361647982,12.685237376753
"1555","Lutjanus Griseus",-65.0960788234601,13.6209014997606,0,-65.0960788234601,13.6209014997606
"1558","Lutjanus Griseus",-45.294776476527,-27.6622513980236,0,-45.294776476527,-27.6622513980236
"1561","Lutjanus Griseus",-58.6077300501782,12.39126789374,0,-58.6077300501782,12.39126789374
"1562","Lutjanus Griseus",-67.6586013337133,27.5691741577405,0,-67.6586013337133,27.5691741577405
"1565","Lutjanus Griseus",-82.1333277308537,16.734426518579,0,-82.1333277308537,16.734426518579
"1567","Lutjanus Griseus",-72.5951758065551,29.5967820045156,0,-72.5951758065551,29.5967820045156
"1568","Lutjanus Griseus",-69.3232875141522,11.6365984742272,0,-69.3232875141522,11.6365984742272
"1569","Lutjanus Griseus",-79.8801256826367,20.7385194620113,0,-79.8801256826367,20.7385194620113
"1571","Lutjanus Griseus",-79.9576867247574,28.5916094260479,0,-79.9576867247574,28.5916094260479
"1572","Lutjanus Griseus",-80.0182310789296,25.1733959277328,0,-80.0182310789296,25.1733959277328
"1574","Lutjanus Griseus",-67.6314317156197,31.4585979516571,0,-67.6314317156197,31.4585979516571
"1576","Lutjanus Griseus",-81.6637064476083,19.6720935483084,0,-81.6637064476083,19.6720935483084
"1579","Lutjanus Griseus",-69.0409333724328,17.771288695765,0,-69.0409333724328,17.771288695765
"1581","Lutjanus Griseus",-79.6422804885392,17.3204469009148,0,-79.6422804885392,17.3204469009148
"1586","Lutjanus Griseus",-69.3690461375688,41.7681403382864,0,-69.3690461375688,41.7681403382864
"1590","Lutjanus Griseus",-78.2714750797115,15.9896276936518,0,-78.2714750797115,15.9896276936518
"1592","Lutjanus Griseus",-65.5608481748267,15.700931339454,0,-65.5608481748267,15.700931339454
"1593","Lutjanus Griseus",-36.4509656728922,-14.3406692147033,0,-36.4509656728922,-14.3406692147033
"1594","Lutjanus Griseus",-85.8357791523092,18.1541871501669,0,-85.8357791523092,18.1541871501669
"1596","Lutjanus Griseus",-69.8607654135349,41.8288125432693,0,-69.8607654135349,41.8288125432693
"1599","Lutjanus Griseus",-68.091335459347,35.4307478568139,0,-68.091335459347,35.4307478568139
"1606","Lutjanus Griseus",-66.3040803366432,29.4717985992175,0,-66.3040803366432,29.4717985992175
"1609","Lutjanus Griseus",-37.9046177748645,-21.1193916586304,0,-37.9046177748645,-21.1193916586304
"1611","Lutjanus Griseus",-51.3169574607645,6.79903908388126,0,-51.3169574607645,6.79903908388126
"1612","Lutjanus Griseus",-45.0465563187159,-24.6705812378566,0,-45.0465563187159,-24.6705812378566
"1615","Lutjanus Griseus",-65.6104830861762,33.8468476111563,0,-65.6104830861762,33.8468476111563
"1621","Lutjanus Griseus",-61.798622055802,16.9732121746257,0,-61.798622055802,16.9732121746257
"1622","Lutjanus Griseus",-91.5464640129755,25.8526589663153,0,-91.5464640129755,25.8526589663153
"1626","Lutjanus Griseus",-79.8556229138075,14.087612107449,0,-79.8556229138075,14.087612107449
"1627","Lutjanus Griseus",-69.9944074974752,39.8571472195997,0,-69.9944074974752,39.8571472195997
"1631","Lutjanus Griseus",-64.6672040278164,10.3335605908206,0,-64.6672040278164,10.3335605908206
"1632","Lutjanus Griseus",-70.41083666732,20.5619378843274,0,-70.41083666732,20.5619378843274
"1640","Lutjanus Griseus",-83.8418704035785,25.9604407903995,0,-83.8418704035785,25.9604407903995
"1644","Lutjanus Griseus",-74.1098220432655,30.1244545609061,0,-74.1098220432655,30.1244545609061
"1649","Lutjanus Griseus",-70.9513857474227,32.1264418710355,0,-70.9513857474227,32.1264418710355
"1651","Lutjanus Griseus",-56.1755688241282,11.0390987970178,0,-56.1755688241282,11.0390987970178
"1654","Lutjanus Griseus",-86.0337557362589,18.6370638389067,0,-86.0337557362589,18.6370638389067
"1658","Lutjanus Griseus",-79.233399001278,30.957261488972,0,-79.233399001278,30.957261488972
"1660","Lutjanus Griseus",-42.6808964257473,-1.44238810364652,0,-42.6808964257473,-1.44238810364652
"1664","Lutjanus Griseus",-83.2455759911849,17.3314483600035,0,-83.2455759911849,17.3314483600035
"1669","Lutjanus Griseus",-96.3903763043191,24.8999388843746,0,-96.3903763043191,24.8999388843746
"1672","Lutjanus Griseus",-48.8702676690366,1.47448284748702,0,-48.8702676690366,1.47448284748702
"1673","Lutjanus Griseus",-42.9240346709746,-0.695746974332458,0,-42.9240346709746,-0.695746974332458
"1679","Lutjanus Griseus",-79.9738914372221,27.0168213830614,0,-79.9738914372221,27.0168213830614
"1681","Lutjanus Griseus",-94.4220922382191,24.6039860989112,0,-94.4220922382191,24.6039860989112
"1687","Lutjanus Griseus",-73.7330764049437,11.8470930473082,0,-73.7330764049437,11.8470930473082
"1693","Lutjanus Griseus",-74.7041000559523,18.9722110032159,0,-74.7041000559523,18.9722110032159
"1695","Lutjanus Griseus",-79.6656393711783,19.2839056789224,0,-79.6656393711783,19.2839056789224
"1697","Lutjanus Griseus",-39.4500797089673,-2.95975977596164,0,-39.4500797089673,-2.95975977596164
"1702","Lutjanus Griseus",-85.6056234128454,24.0146455691367,0,-85.6056234128454,24.0146455691367
"1704","Lutjanus Griseus",-72.8981441513768,27.633830186749,0,-72.8981441513768,27.633830186749
"1705","Lutjanus Griseus",-82.0389795256306,19.229299716862,0,-82.0389795256306,19.229299716862
"1706","Lutjanus Griseus",-46.3238921443437,1.73664189368305,0,-46.3238921443437,1.73664189368305
"1708","Lutjanus Griseus",-46.5397179205619,-25.2420518044863,0,-46.5397179205619,-25.2420518044863
"1716","Lutjanus Griseus",-83.2526903193105,23.0201427230133,0,-83.2526903193105,23.0201427230133
"1717","Lutjanus Griseus",-81.6565607412101,20.0309881370429,0,-81.6565607412101,20.0309881370429
"1720","Lutjanus Griseus",-78.3108888340666,25.4443758914752,0,-78.3108888340666,25.4443758914752
"1724","Lutjanus Griseus",-71.0096004965831,24.4019208654692,0,-71.0096004965831,24.4019208654692
"1728","Lutjanus Griseus",-60.3027502069451,11.8064354079203,0,-60.3027502069451,11.8064354079203
"1729","Lutjanus Griseus",-57.2634675753191,7.17507319196636,0,-57.2634675753191,7.17507319196636
"1730","Lutjanus Griseus",-74.6575722014009,24.9512355496816,0,-74.6575722014009,24.9512355496816
"1731","Lutjanus Griseus",-94.7433083173593,25.218259373857,0,-94.7433083173593,25.218259373857
"1735","Lutjanus Griseus",-61.4566002369366,10.340724639149,0,-61.4566002369366,10.340724639149
"1737","Lutjanus Griseus",-85.504983901956,26.1724340155099,0,-85.504983901956,26.1724340155099
"1738","Lutjanus Griseus",-61.023763254389,12.2673268235222,0,-61.023763254389,12.2673268235222
"1742","Lutjanus Griseus",-47.437506613144,1.53060468070176,0,-47.437506613144,1.53060468070176
